Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Hungary,HUN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,86.43216,84,84.15842,84.15842,84.15842,85.16747,83.73206,88.03828,87.08134,85.09615,81.99052,80.56872,79.81221,73.70892,73.70892,76.44231,72.59615,75,77.88461,77.88461,75.96154,75.96154
Hungary,HUN,Rule of Law: Standard Error,RL.STD.ERR,0.1773124,0.180335,0.1497201,0.1569017,0.1588169,0.1469369,0.147869,0.1410076,0.1392084,0.1336713,0.128808,0.1327022,0.1277171,0.1279773,0.1314172,0.1375841,0.1378559,0.1548878,0.1446153,0.1385966,0.1410843,0.1407035
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,1.015237,1.070461,1.135267,1.156022,1.167382,1.149414,1.175189,1.015041,1.041056,0.9657084,0.909685,0.8942028,0.8369731,0.7493677,0.7371929,0.5532663,0.5599742,0.4020373,0.5369374,0.4784307,0.3439764,0.3898624
Hungary,HUN,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7,8,10,10,10,10,12,12,13,13,13,13,14,13,12,12,12,13,13,12,11
Hungary,HUN,Voice and Accountability: Percentile Rank,VA.PER.RNK,77,80.0995,85.07462,86.06965,87.06467,85.57692,86.53846,78.84615,80.76923,76.44231,74.88152,73.45972,73.23943,70.89202,70.42254,66.00985,66.50246,59.1133,65.02463,63.28502,57.97102,58.9372
Hungary,HUN,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,68,68.1592,71.64179,72.63682,73.13433,77.88461,75.96154,73.07692,71.63461,70.67308,68.24644,68.24644,67.13615,64.78873,64.31925,58.62069,58.62069,53.20197,57.63547,57.00483,52.17391,54.58937
Hungary,HUN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,91,93.53234,93.53234,94.52737,94.02985,90.38461,91.82692,90.38461,91.34615,87.01923,86.72986,83.88625,81.22066,76.52582,75.11737,70.93596,71.92118,67.48769,70.93596,70.04831,64.25121,62.80193
Hungary,HUN,Voice and Accountability: Standard Error,VA.STD.ERR,0.2080557,0.213555,0.2022156,0.163098,0.1660938,0.1618612,0.1636634,0.13815,0.1372198,0.1315486,0.1336779,0.1315249,0.1323131,0.121897,0.1212061,0.127936,0.1299661,0.1256363,0.1109116,0.1138748,0.1133638,0.1033052
Iceland,ISL,Control of Corruption: Estimate,CC.EST,1.73311,1.96821,2.267266,2.251494,2.28839,2.190967,2.311686,2.183154,2.208236,2.343693,2.04152,1.943189,1.939657,1.885733,1.912164,1.828109,1.939723,1.949479,1.841453,1.843773,1.708176,1.699824
Iceland,ISL,Control of Corruption: Number of Sources,CC.NO.SRC,5,5,5,5,5,6,6,7,7,7,7,8,8,9,9,8,8,8,8,8,7,7
Iceland,ISL,Control of Corruption: Percentile Rank,CC.PER.RNK,93.01075,94.3299,98.47716,97.47475,98.48485,98.04878,99.51219,97.56097,97.57281,99.51456,95.69378,94.28571,94.78673,94.78673,95.7346,94.23077,95.67308,95.19231,93.75,93.75,92.78846,94.71154
Iceland,ISL,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,87.63441,90.72165,93.40102,92.42424,93.43434,93.65854,96.09756,94.14634,93.20388,95.63107,92.3445,92.38095,92.41706,91.46919,91.46919,91.34615,92.30769,92.30769,91.82692,90.86539,88.94231,88.94231
Iceland,ISL,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,97.84946,100,100,100,100,100,100,100,100,100,99.04306,99.04762,99.05213,97.63033,97.63033,97.11539,98.07692,98.55769,97.11539,97.59615,96.63461,95.67308
Iceland,ISL,Control of Corruption: Standard Error,CC.STD.ERR,0.2352702,0.233224,0.2392887,0.2326186,0.2118905,0.1949072,0.1903179,0.1797858,0.1879741,0.185171,0.2093633,0.1904131,0.1844269,0.1623564,0.1657005,0.1585979,0.1569384,0.1650603,0.1473201,0.1592395,0.17662,0.1827947
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,1.860767,1.914617,2.030386,2.020225,2.106059,2.074324,1.973407,1.893597,1.795479,1.83181,1.635219,1.585464,1.583131,1.490882,1.490203,1.49133,1.49174,1.385293,1.453182,1.464315,1.51794,1.523776
Iceland,ISL,Government Effectiveness: Number of Sources,GE.NO.SRC,4,4,4,4,4,4,4,5,5,5,5,6,6,7,7,7,7,7,7,7,6,6
Iceland,ISL,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.17487,94.30052,97.94872,97.95918,98.97959,97.04433,99.01961,97.07317,95.63107,96.60194,93.30144,92.3445,92.41706,90.04739,89.57346,90.38461,90.38461,89.42308,90.86539,91.34615,91.82692,91.34615
Iceland,ISL,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,89.07104,89.11917,88.71795,89.79592,91.32653,90.6404,91.17647,89.7561,87.86407,87.86407,84.689,83.73206,83.88625,82.46445,82.46445,82.69231,83.65385,79.32692,82.21154,81.73077,83.17308,83.17308
Iceland,ISL,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,100,100,100,100,100,100,99.51219,99.02913,99.02913,98.08612,98.56459,98.5782,97.15639,98.10426,98.07692,97.59615,94.71154,96.15385,96.15385,97.59615,98.55769
Iceland,ISL,Government Effectiveness: Standard Error,GE.STD.ERR,0.1752555,0.2403782,0.2357563,0.2207411,0.2391687,0.2523424,0.2195272,0.202162,0.226021,0.2365851,0.2444897,0.2381991,0.2325142,0.2197334,0.2168006,0.22925,0.2278166,0.2193591,0.2224026,0.2222754,0.2317175,0.2544763
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.324026,1.37582,1.575938,1.621677,1.517588,1.456844,1.444746,1.454132,1.484785,1.215352,1.190854,1.022254,1.24401,1.245032,1.287134,1.246975,1.308164,1.361624,1.348309,1.40639,1.639301,1.394177
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,4,5,5,6,6,7,7,7,6,7,7,8,8,8,8,8,8,8,7,6
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.14893,95.21277,96.82539,98.9418,98.99497,98.54369,99.51456,99.51691,99.51691,94.23077,91.46919,85.30806,92.891,92.891,94.3128,94.28571,95.71429,96.19048,96.19048,96.69811,99.52831,96.69811
Iceland,ISL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.08511,72.87234,80.42328,83.06879,82.41206,79.12621,78.64078,81.64251,85.50725,72.59615,72.03792,66.35071,71.09005,73.45972,75.35545,78.09524,81.90476,86.66666,82.85714,88.20755,93.39622,83.01887
Iceland,ISL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,97.15639,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,99.52381,99.52831,100,99.52831
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.3535421,0.3404121,0.3067946,0.2990596,0.2910273,0.2651961,0.2563525,0.2582347,0.2652642,0.2553352,0.2523625,0.2243358,0.2291728,0.1957394,0.2017246,0.2095633,0.2167363,0.2158439,0.2322366,0.2374333
Iceland,ISL,Regulatory Quality: Estimate,RQ.EST,1.253652,1.356542,1.613703,1.552962,1.662568,1.622952,1.603446,1.526913,1.509135,1.310709,1.01575,0.9226791,1.057036,1.119306,1.14007,1.217898,1.273735,1.276847,1.434839,1.41555,1.3731,1.448037
Iceland,ISL,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5,5,5,5,5,5,6,6,6,5,6,6,7,7,7,7,7,7,7,7,6
Iceland,ISL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,86.41304,90.67358,93.84615,91.83673,94.89796,94.08867,94.60784,93.13725,92.71844,87.86407,80.38277,78.4689,81.04266,82.46445,83.88625,87.01923,86.53846,86.53846,90.38461,90.38461,89.90385,91.34615
Iceland,ISL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,72.28261,77.72021,85.64103,83.67347,87.2449,86.20689,88.23529,84.80392,84.46602,78.64078,70.8134,67.94258,72.98578,74.40759,73.45972,75.48077,76.92308,76.44231,81.25,81.25,77.88461,80.76923
Iceland,ISL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,96.73913,97.40932,98.97436,100,100,100,100,99.5098,99.02913,96.11651,91.38756,86.60287,91.94313,90.99526,91.94313,91.82692,92.78846,92.30769,96.63461,97.11539,96.15385,99.03846
Iceland,ISL,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3007091,0.3023592,0.2603194,0.2525043,0.2140563,0.2362116,0.1818281,0.2154885,0.2319289,0.2390891,0.2517413,0.2551399,0.253324,0.2451804,0.2429509,0.2465838,0.2364944,0.2498258,0.2423582,0.2433522,0.2437559,0.2587077
Iceland,ISL,Rule of Law: Estimate,RL.EST,1.601502,1.701945,1.826714,1.892914,1.958809,1.927046,1.951466,1.895821,1.845549,1.865286,1.714271,1.713827,1.697814,1.684921,1.662046,1.70847,1.667195,1.519659,1.611072,1.719837,1.767259,1.79911
Iceland,ISL,Rule of Law: Number of Sources,RL.NO.SRC,7,7,7,7,7,7,7,8,8,9,9,10,10,11,11,10,10,9,9,9,8,8
Iceland,ISL,Rule of Law: Percentile Rank,RL.PER.RNK,93.46734,94,96.53465,98.0198,99.0099,98.56459,99.52153,98.08612,97.12919,97.59615,93.36493,93.36493,93.42723,92.48827,92.48827,90.86539,90.86539,90.38461,90.86539,93.26923,95.19231,96.15385
Iceland,ISL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,86.43216,89.5,91.08911,92.07921,93.06931,92.3445,92.3445,92.82297,90.90909,90.86539,89.09953,90.04739,89.20188,89.20188,88.26291,87.5,87.98077,86.05769,86.53846,88.94231,89.90385,90.38461
Iceland,ISL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,100,99.06104,98.59155,97.59615,96.63461,95.67308,98.07692,99.51923,99.51923,99.51923
Iceland,ISL,Rule of Law: Standard Error,RL.STD.ERR,0.2541097,0.2414133,0.208242,0.2226079,0.2130959,0.2091709,0.2100697,0.1747717,0.1756756,0.1713436,0.1767617,0.1701698,0.1608689,0.1585443,0.1602035,0.1736067,0.1678546,0.1863925,0.1754542,0.1675221,0.1726631,0.1686655
Iceland,ISL,Voice and Accountability: Estimate,VA.EST,1.462389,1.429103,1.492716,1.472992,1.555669,1.628328,1.568608,1.445337,1.431,1.42565,1.415215,1.445753,1.41073,1.44295,1.439569,1.357325,1.376502,1.356115,1.379179,1.377631,1.303974,1.386304
Iceland,ISL,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,8,8,8,8,9,9,9,9,10,10,11,11,9,9,9,9,9,7,7
Iceland,ISL,Voice and Accountability: Percentile Rank,VA.PER.RNK,94,94.02985,94.52737,96.51741,98.50746,95.67308,95.67308,96.15385,96.15385,96.15385,95.7346,95.7346,95.30516,94.83568,94.83568,93.10345,93.59606,94.58128,94.58128,93.23672,93.23672,94.68599
Iceland,ISL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,81.5,78.60696,84.57712,85.07462,88.0597,88.94231,88.46154,88.46154,88.46154,87.01923,87.67773,88.6256,87.79343,89.20188,89.20188,81.7734,84.23645,83.74384,84.72906,85.99034,82.1256,86.47343
Iceland,ISL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,100,99.06104,99.53052,99.01478,99.50739,99.50739,99.50739,99.51691,98.06763,99.51691
Iceland,ISL,Voice and Accountability: Standard Error,VA.STD.ERR,0.2244631,0.2326107,0.218703,0.2035365,0.2096419,0.2097466,0.2105257,0.1631633,0.1601762,0.1589219,0.1580428,0.1546178,0.1533895,0.1436592,0.1399095,0.1538932,0.1526971,0.1499778,0.1514521,0.1541705,0.1454366,0.1528299
India,IND,Control of Corruption: Estimate,CC.EST,-0.3810903,-0.24787,-0.3455512,-0.5158787,-0.4165717,-0.4111507,-0.3607849,-0.276444,-0.3981131,-0.3371764,-0.4519712,-0.4682387,-0.5362576,-0.5132697,-0.5172881,-0.4279765,-0.3519882,-0.2821474,-0.2419506,-0.1834787,-0.2540472,-0.2448308
India,IND,Control of Corruption: Number of Sources,CC.NO.SRC,7,8,8,8,9,11,11,14,14,14,14,14,15,15,14,14,14,14,14,14,14,13
India,IND,Control of Corruption: Percentile Rank,CC.PER.RNK,43.01075,48.45361,44.16244,35.85859,41.41414,40.97561,44.39024,46.82927,40.29126,44.17476,38.75598,38.57143,35.54502,36.96682,36.96682,41.82692,44.71154,47.59615,48.55769,49.51923,47.59615,46.63462
India,IND,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,29.56989,35.05155,31.47208,26.76768,30.30303,29.26829,34.63415,37.56097,31.06796,34.46602,27.7512,28.09524,23.22275,27.48815,26.06635,29.80769,32.69231,35.57692,41.82692,41.34615,35.09615,34.61538
India,IND,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,53.76344,55.6701,54.82233,47.47475,53.53535,51.21951,52.68293,56.09756,52.91262,53.8835,50.7177,50.47619,48.34123,47.8673,45.97157,51.44231,53.36538,55.76923,55.76923,57.69231,54.80769,55.28846
India,IND,Control of Corruption: Standard Error,CC.STD.ERR,0.1886216,0.1702482,0.1614873,0.1555384,0.1505349,0.1378406,0.1359819,0.1314905,0.1402492,0.1352676,0.1329549,0.1340613,0.1388568,0.1287776,0.1277627,0.1236536,0.1232573,0.128892,0.1196169,0.1245038,0.1314725,0.1331524
India,IND,Government Effectiveness: Estimate,GE.EST,-0.1116067,-0.064976,-0.1337757,-0.1207639,-0.0884409,-0.1573192,-0.1055001,-0.0983199,0.1219054,-0.0191939,-0.0124214,0.0258973,0.0059228,-0.1710446,-0.1717331,-0.2060476,0.0900683,0.0749455,0.0868715,0.2842539,0.1708809,0.3865438
India,IND,Government Effectiveness: Number of Sources,GE.NO.SRC,5,6,6,7,7,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
India,IND,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.09836,55.44041,51.28205,53.06123,56.12245,52.21675,52.45098,53.65854,57.28156,54.85437,56.45933,56.9378,54.9763,48.81517,47.8673,45.19231,55.76923,55.76923,57.21154,63.46154,59.61538,66.82692
India,IND,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,38.25137,42.48705,39.48718,41.32653,43.36735,39.90148,41.17647,40,50,44.66019,44.97608,44.01914,43.60189,37.91469,36.96682,32.21154,45.67308,43.75,43.75,50.48077,45.19231,53.84615
India,IND,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,59.56284,63.21244,62.5641,62.7551,63.2653,62.06897,60.29412,60.4878,66.99029,65.53398,64.11483,65.55024,63.50711,60.66351,59.71564,58.17308,68.26923,67.78846,67.30769,74.03846,70.67308,74.51923
India,IND,Government Effectiveness: Standard Error,GE.STD.ERR,0.1682592,0.1976163,0.1926554,0.1723198,0.1772012,0.1786329,0.174813,0.1779845,0.1939685,0.1966403,0.1911723,0.1948759,0.193245,0.1916557,0.1901725,0.1950905,0.1965595,0.1890897,0.1896144,0.196041,0.2014484,0.2176456
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9669734,-1.196181,-0.9981295,-1.209034,-1.508781,-1.278899,-1.012698,-1.063722,-1.151811,-1.107512,-1.353806,-1.277984,-1.326795,-1.28931,-1.229174,-0.997912,-0.9484934,-0.9538398,-0.7648019,-0.9870132,-0.7708004,-0.8619818
India,IND,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
India,IND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.14894,12.76596,17.46032,15.87302,9.045226,13.1068,17.47573,16.90821,13.52657,13.94231,10.42654,11.37441,10.90047,10.90047,12.32228,13.80952,17.14286,14.7619,18.57143,14.15094,19.81132,16.98113
India,IND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.914894,6.382979,8.994709,4.761905,4.020101,4.854369,7.281553,8.695652,8.695652,9.615385,5.21327,4.739336,5.21327,6.161138,7.582938,8.571428,9.047619,10.47619,11.90476,9.905661,11.79245,10.84906
India,IND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,34.04255,25.53192,30.68783,23.80952,19.09548,21.35922,28.15534,26.08696,21.25604,22.59615,17.53555,19.43128,19.43128,18.48341,19.43128,23.33333,23.80952,24.76191,30,23.11321,30.66038,28.30189
India,IND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.55335,-0.4552507,-0.1560733,-0.3541076,-0.3484355,-0.4284641,-0.2887118,-0.2798955,-0.3048282,-0.389451,-0.3267712,-0.3786293,-0.3445381,-0.4727815,-0.4706369,-0.4477591,-0.3914646,-0.306505,-0.2529919,-0.2273288,-0.1609437,-0.1377745
India,IND,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,7,8,8,9,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,10
India,IND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,26.08696,30.56995,44.10257,42.34694,42.34694,38.42365,45.09804,45.09804,42.23301,40.29126,41.62679,38.75598,40.75829,35.07109,35.07109,34.61538,39.90385,41.34615,42.78846,44.23077,48.55769,47.59615
India,IND,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,15.76087,17.09845,29.23077,24.4898,26.02041,22.6601,31.86275,28.92157,27.6699,25.24272,29.1866,27.27273,28.90995,24.64455,24.17062,26.44231,28.36539,27.88461,31.25,32.21154,35.09615,35.09615
India,IND,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,51.63044,51.81347,60,53.57143,52.55102,49.26109,52.94118,54.41177,53.39806,51.94175,52.15311,49.2823,51.18483,46.4455,46.91943,48.07692,49.51923,53.36538,56.25,57.21154,60.09615,58.17308
India,IND,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2770943,0.2576428,0.2227895,0.2012513,0.174462,0.1783943,0.1573544,0.1809789,0.1836832,0.1786198,0.1713473,0.1708091,0.1622248,0.1752203,0.1749033,0.1804529,0.1737436,0.1785568,0.1735348,0.1736058,0.1735197,0.1863547
India,IND,Rule of Law: Estimate,RL.EST,0.3134562,0.3539906,0.330215,0.0033842,0.1309935,0.0400426,0.1279031,0.1773311,0.0937817,0.0860389,0.013824,-0.0373795,-0.0906831,-0.0719577,-0.0573845,-0.0633363,-0.0474092,-0.0289695,-0.0012233,0.0256504,-0.0304647,-0.0177096
India,IND,Rule of Law: Number of Sources,RL.NO.SRC,8,9,10,11,11,12,12,15,15,15,15,15,16,16,15,14,14,13,13,13,13,12
India,IND,Rule of Law: Percentile Rank,RL.PER.RNK,61.30653,64,62.37624,53.9604,58.91089,55.02392,56.9378,58.37321,56.45933,57.69231,54.9763,54.02843,52.58216,52.58216,53.05164,55.28846,55.76923,53.36538,53.36538,55.28846,52.40385,54.32692
India,IND,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,51.25628,53.5,54.45544,45.0495,47.52475,44.97608,47.84689,51.67464,50.23923,50.48077,47.39336,46.4455,46.00939,46.00939,45.53991,44.23077,45.67308,43.26923,46.63462,47.11538,45.19231,45.67308
India,IND,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,68.34171,72,69.30693,59.90099,64.85149,59.33014,60.76555,62.67942,59.80861,59.13462,61.13744,60.66351,58.68545,59.62441,58.68545,62.98077,61.53846,59.13462,60.57692,61.05769,60.57692,59.13462
India,IND,Rule of Law: Standard Error,RL.STD.ERR,0.1942361,0.1948867,0.1595141,0.1706274,0.1699856,0.1585693,0.1567574,0.1477895,0.1487393,0.141742,0.1404305,0.1397703,0.1305345,0.1354642,0.1366589,0.145228,0.1430629,0.1575855,0.1490725,0.144362,0.1471412,0.1470995
India,IND,Voice and Accountability: Estimate,VA.EST,0.4765637,0.3912426,0.3520634,0.4262459,0.4545649,0.3999674,0.4136857,0.4371937,0.4539639,0.4621931,0.4606846,0.4432724,0.4358186,0.3994542,0.4327801,0.413294,0.4278702,0.4409836,0.3870479,0.3519836,0.2690398,0.1498907
India,IND,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7,8,10,10,11,12,15,15,15,15,15,16,16,15,13,13,13,13,13,12,11
India,IND,Voice and Accountability: Percentile Rank,VA.PER.RNK,64,61.69154,59.20398,61.19403,63.18408,61.53846,61.53846,59.13462,59.61538,60.09615,59.71564,60.18958,61.03286,61.03286,61.50235,60.09852,60.59113,61.57635,58.62069,57.97102,56.03865,53.14009
India,IND,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,55,49.25373,51.74129,53.23383,53.73134,55.28846,55.76923,54.32692,54.80769,55.76923,55.92417,55.45024,55.39906,56.33803,56.33803,55.17241,54.18719,54.18719,53.20197,51.20773,48.79227,43.47826
India,IND,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.5,69.65174,68.1592,69.15423,69.65174,69.71154,70.67308,68.26923,67.78846,68.26923,68.24644,68.24644,67.13615,66.19718,66.66666,68.47291,69.45813,68.96552,66.50246,66.66666,61.83575,57.48792
India,IND,Voice and Accountability: Standard Error,VA.STD.ERR,0.2080557,0.213555,0.2022156,0.163098,0.1660938,0.1605421,0.1571912,0.1282878,0.128392,0.1289715,0.1309182,0.1289209,0.1251272,0.1201184,0.1195369,0.1275675,0.1297069,0.1254335,0.1259498,0.1287732,0.1233373,0.1273753
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.8641063,-1.176364,-0.9190737,-1.14404,-0.9697266,-0.9321511,-0.8781987,-0.8384197,-0.6190162,-0.5937,-0.8386456,-0.7515621,-0.7018531,-0.6397947,-0.6136571,-0.5617322,-0.4583642,-0.3992099,-0.2548542,-0.2497392,-0.4160329,-0.3974239
Indonesia,IDN,Control of Corruption: Number of Sources,CC.NO.SRC,7,8,9,9,11,13,13,16,16,15,15,15,16,16,15,14,14,14,14,14,14,13
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,22.04301,10.30928,19.28934,9.59596,15.15152,17.07317,19.5122,20.4878,31.5534,33.98058,21.05263,24.76191,25.11848,31.27962,32.70142,33.65385,39.42308,41.82692,48.07692,46.63462,37.98077,38.94231
